id_ccbh,interpro_go_id
PA4851_01960,no GO terms
PA4851_01965,C:GO:0005737
PA4851_01965,P:GO:0009058
PA4851_01965,F:GO:0016747
PA4851_01970,no GO terms
PA4851_01975,C:GO:0016020
PA4851_01980,F:GO:0004735
PA4851_01980,P:GO:0006561
PA4851_01980,P:GO:0055114
PA4851_01985,F:GO:0030170
PA4851_01990,F:GO:0005524
PA4851_01995,F:GO:0005524
PA4851_02000,P:GO:0006812
PA4851_02000,F:GO:0008324
PA4851_02000,C:GO:0016021
PA4851_02000,P:GO:0055085
PA4851_02005,no GO terms
PA4851_02010,no GO terms
PA4851_02015,F:GO:0003824
PA4851_02015,F:GO:0030170
PA4851_02020,F:GO:0004151
PA4851_02020,P:GO:0006221
PA4851_02020,F:GO:0016787
PA4851_02020,F:GO:0016810
PA4851_02020,F:GO:0046872
PA4851_02025,F:GO:0004070
PA4851_02025,P:GO:0006207
PA4851_02025,P:GO:0006520
PA4851_02025,F:GO:0016597
PA4851_02025,F:GO:0016743
PA4851_02030,P:GO:0009116
PA4851_02035,P:GO:0006139
PA4851_02035,P:GO:0006364
PA4851_02040,no GO terms
PA4851_02045,P:GO:0055085
PA4851_02050,F:GO:0004363
PA4851_02050,F:GO:0005524
PA4851_02050,C:GO:0005829
PA4851_02050,P:GO:0006750
PA4851_02050,F:GO:0046872
PA4851_02055,P:GO:0000160
PA4851_02060,P:GO:0000160
PA4851_02065,P:GO:0006935
PA4851_02065,P:GO:0007165
PA4851_02070,F:GO:0004888
PA4851_02070,P:GO:0006935
PA4851_02070,P:GO:0007165
PA4851_02070,C:GO:0016020
PA4851_02070,C:GO:0016021
PA4851_02075,F:GO:0008757
PA4851_02080,F:GO:0000155
PA4851_02080,P:GO:0000160
PA4851_02080,F:GO:0004673
PA4851_02080,C:GO:0005737
PA4851_02080,P:GO:0006935
PA4851_02080,P:GO:0007165
PA4851_02080,P:GO:0016310
PA4851_02080,F:GO:0016772
PA4851_02085,F:GO:0000156
PA4851_02085,P:GO:0000160
PA4851_02085,C:GO:0005737
PA4851_02085,P:GO:0006935
PA4851_02085,F:GO:0008984
PA4851_02090,P:GO:0006935
PA4851_02090,P:GO:0007165
PA4851_02095,F:GO:0003677
PA4851_02095,F:GO:0003700
PA4851_02095,P:GO:0006355
PA4851_02095,F:GO:0043565
PA4851_02100,P:GO:0006865
PA4851_02100,C:GO:0016020
PA4851_02105,no IPS match
PA4851_02110,P:GO:0006364
PA4851_02110,F:GO:0008168
PA4851_02115,F:GO:0003824
PA4851_02115,F:GO:0004015
PA4851_02115,F:GO:0008483
PA4851_02115,P:GO:0009102
PA4851_02115,F:GO:0030170
PA4851_02120,F:GO:0016491
PA4851_02120,P:GO:0055114
PA4851_02125,F:GO:0009055
PA4851_02125,C:GO:0016020
PA4851_02125,C:GO:0016021
PA4851_02125,P:GO:0022904
PA4851_02130,no GO terms
PA4851_02135,F:GO:0003700
PA4851_02135,P:GO:0006355
PA4851_02140,F:GO:0005215
PA4851_02140,C:GO:0016020
PA4851_02140,P:GO:0055085
PA4851_02145,P:GO:0006855
PA4851_02145,F:GO:0015562
PA4851_02145,C:GO:0016020
PA4851_02145,C:GO:0016021
PA4851_02145,F:GO:0022857
PA4851_02145,P:GO:0055085
PA4851_02150,F:GO:0015562
PA4851_02150,C:GO:0016020
PA4851_02150,F:GO:0022857
PA4851_02150,P:GO:0055085
PA4851_02155,F:GO:0003676
PA4851_02155,F:GO:0004004
PA4851_02155,F:GO:0005524
PA4851_02155,P:GO:0042255
PA4851_02160,no IPS match
PA4851_02165,F:GO:0004489
PA4851_02165,C:GO:0005829
PA4851_02165,P:GO:0006555
PA4851_02165,P:GO:0009086
PA4851_02165,P:GO:0055114
PA4851_02170,no GO terms
PA4851_02175,F:GO:0004013
PA4851_02175,P:GO:0019510
PA4851_02175,F:GO:0051287
PA4851_02180,no GO terms
PA4851_02185,F:GO:0005506
PA4851_02185,P:GO:0015891
PA4851_02185,F:GO:0038023
PA4851_02190,no GO terms
PA4851_02195,F:GO:0003677
PA4851_02195,P:GO:0045892
PA4851_02200,F:GO:0016810
PA4851_02205,F:GO:0015209
PA4851_02205,C:GO:0016020
PA4851_02205,C:GO:0016021
PA4851_02205,F:GO:0022857
PA4851_02205,P:GO:0055085
PA4851_02210,F:GO:0003824
PA4851_02210,C:GO:0005737
PA4851_02210,F:GO:0016627
PA4851_02210,P:GO:0055114
PA4851_02215,F:GO:0016491
PA4851_02215,F:GO:0051536
PA4851_02215,P:GO:0055114
PA4851_02220,C:GO:0005737
PA4851_02220,F:GO:0016787
PA4851_02220,F:GO:0016810
PA4851_02225,no IPS match
PA4851_02230,C:GO:0016020
PA4851_02230,F:GO:0022857
PA4851_02230,P:GO:0055085
PA4851_02235,F:GO:0016787
PA4851_02235,F:GO:0016813
PA4851_02240,F:GO:0003824
PA4851_02245,F:GO:0016627
PA4851_02245,F:GO:0050660
PA4851_02245,P:GO:0055114
PA4851_02250,F:GO:0003700
PA4851_02250,P:GO:0006355
PA4851_02255,no GO terms
PA4851_02260,F:GO:0005315
PA4851_02260,P:GO:0006817
PA4851_02260,C:GO:0016020
PA4851_02265,no GO terms
PA4851_02270,C:GO:0016020
PA4851_02275,no GO terms
PA4851_02280,no GO terms
PA4851_02285,F:GO:0003676
PA4851_02285,F:GO:0005524
PA4851_02290,F:GO:0003676
PA4851_02290,F:GO:0003677
PA4851_02290,P:GO:0006355
PA4851_02295,no GO terms
PA4851_02300,C:GO:0016021
PA4851_02300,F:GO:0022857
PA4851_02300,P:GO:0055085
PA4851_02305,F:GO:0005524
PA4851_02305,P:GO:0019538
PA4851_02310,no GO terms
PA4851_02315,F:GO:0016746
PA4851_02320,no GO terms
PA4851_02325,P:GO:0000160
PA4851_02325,F:GO:0003677
PA4851_02325,P:GO:0006355
PA4851_02330,F:GO:0000155
PA4851_02330,P:GO:0007165
PA4851_02330,C:GO:0016021
PA4851_02335,no GO terms
PA4851_02340,no IPS match
PA4851_02345,F:GO:0005515
PA4851_02350,F:GO:0000287
PA4851_02350,F:GO:0005515
PA4851_02350,F:GO:0016835
PA4851_02350,P:GO:0017001
PA4851_02350,P:GO:0046677
PA4851_02355,no GO terms
PA4851_02360,F:GO:0005506
PA4851_02360,P:GO:0015891
PA4851_02360,C:GO:0019867
PA4851_02360,F:GO:0038023
PA4851_02365,no GO terms
PA4851_02370,F:GO:0003677
PA4851_02370,F:GO:0003700
PA4851_02370,P:GO:0006352
PA4851_02370,P:GO:0006355
PA4851_02370,F:GO:0016987
PA4851_02375,F:GO:0005515
PA4851_02380,F:GO:0047617
PA4851_02385,F:GO:0003677
PA4851_02390,C:GO:0016020
PA4851_02390,F:GO:0022857
PA4851_02390,P:GO:0055085
PA4851_02395,F:GO:0003700
PA4851_02395,P:GO:0006355
PA4851_02400,no GO terms
PA4851_02405,F:GO:0003700
PA4851_02405,P:GO:0006355
PA4851_02410,P:GO:0042952
PA4851_02410,F:GO:0047570
PA4851_02415,no IPS match
PA4851_02420,F:GO:0003824
PA4851_02420,F:GO:0004474
PA4851_02420,P:GO:0006097
PA4851_02425,no GO terms
PA4851_02430,P:GO:0006355
PA4851_02435,C:GO:0005887
PA4851_02435,C:GO:0016020
PA4851_02435,C:GO:0016021
PA4851_02440,F:GO:0004674
PA4851_02440,P:GO:0006468
PA4851_02445,F:GO:0003700
PA4851_02445,P:GO:0006355
PA4851_02445,P:GO:0015689
PA4851_02445,F:GO:0030151
PA4851_02450,no GO terms
PA4851_02455,P:GO:0009116
PA4851_02460,no IPS match
PA4851_02465,F:GO:0003700
PA4851_02465,P:GO:0006355
PA4851_02470,F:GO:0003824
PA4851_02470,P:GO:0005975
PA4851_02475,F:GO:0003989
PA4851_02475,P:GO:0006633
PA4851_02475,C:GO:0009317
PA4851_02480,F:GO:0005524
PA4851_02480,F:GO:0046872
PA4851_02485,no GO terms
PA4851_02490,no GO terms
PA4851_02495,P:GO:0007155
PA4851_02495,C:GO:0009289
PA4851_02500,C:GO:0030288
PA4851_02500,P:GO:0043711
PA4851_02500,P:GO:0061077
PA4851_02500,P:GO:0071555
PA4851_02505,F:GO:0003824
PA4851_02505,F:GO:0004076
PA4851_02505,P:GO:0009102
PA4851_02505,F:GO:0051536
PA4851_02510,F:GO:0003824
PA4851_02510,F:GO:0008710
PA4851_02510,P:GO:0009058
PA4851_02510,P:GO:0009102
PA4851_02510,F:GO:0030170
PA4851_02515,no GO terms
PA4851_02520,F:GO:0008168
PA4851_02520,P:GO:0009102
PA4851_02520,F:GO:0010340
PA4851_02525,F:GO:0000287
PA4851_02525,F:GO:0004141
PA4851_02525,F:GO:0005524
PA4851_02525,P:GO:0009102
PA4851_02530,no IPS match
PA4851_02535,F:GO:0016627
PA4851_02535,F:GO:0050660
PA4851_02535,P:GO:0055114
PA4851_02540,F:GO:0016627
PA4851_02540,F:GO:0050660
PA4851_02540,P:GO:0055114
PA4851_02545,F:GO:0016627
PA4851_02545,F:GO:0050660
PA4851_02545,P:GO:0055114
PA4851_02550,F:GO:0009055
PA4851_02550,F:GO:0020037
PA4851_02555,F:GO:0008168
PA4851_02555,P:GO:0019354
PA4851_02560,F:GO:0003824
PA4851_02560,F:GO:0051536
PA4851_02565,no GO terms
PA4851_02570,no GO terms
PA4851_02575,no GO terms
PA4851_02580,F:GO:0003700
PA4851_02580,C:GO:0005622
PA4851_02580,P:GO:0006355
PA4851_02580,F:GO:0043565
PA4851_02585,no GO terms
PA4851_02590,F:GO:0009055
PA4851_02590,F:GO:0020037
PA4851_02595,F:GO:0005506
PA4851_02595,F:GO:0009055
PA4851_02595,F:GO:0020037
PA4851_02600,F:GO:0009055
PA4851_02600,F:GO:0020037
PA4851_02605,F:GO:0005524
PA4851_02605,F:GO:0016887
PA4851_02610,F:GO:0004129
PA4851_02610,F:GO:0015002
PA4851_02610,C:GO:0016020
PA4851_02610,P:GO:0019646
PA4851_02610,P:GO:0022904
PA4851_02615,C:GO:0016021
PA4851_02620,F:GO:0009055
PA4851_02620,F:GO:0020037
PA4851_02625,F:GO:0004129
PA4851_02625,P:GO:0009060
PA4851_02625,C:GO:0016021
PA4851_02625,F:GO:0020037
PA4851_02625,P:GO:0055114
PA4851_02630,no GO terms
PA4851_02635,no IPS match
PA4851_02640,F:GO:0003677
PA4851_02640,P:GO:0006355
PA4851_02650,F:GO:0003700
PA4851_02650,P:GO:0006355
PA4851_02655,F:GO:0003824
PA4851_02655,F:GO:0030151
PA4851_02655,F:GO:0030170
PA4851_02660,F:GO:0003824
PA4851_02660,F:GO:0008483
PA4851_02660,F:GO:0030170
PA4851_02665,no GO terms
PA4851_02670,no GO terms
PA4851_02675,F:GO:0003677
PA4851_02675,P:GO:0006355
PA4851_02680,F:GO:0016491
PA4851_02680,P:GO:0055114
PA4851_02685,F:GO:0003677
PA4851_02685,F:GO:0043565
PA4851_02690,no GO terms
PA4851_02695,no GO terms
PA4851_02700,F:GO:0015035
PA4851_02700,C:GO:0016020
PA4851_02705,C:GO:0016020
PA4851_02705,C:GO:0016021
PA4851_02710,no GO terms
PA4851_02715,F:GO:0005506
PA4851_02715,F:GO:0009055
PA4851_02715,F:GO:0020037
PA4851_02715,P:GO:0022900
PA4851_02715,C:GO:0042597
PA4851_02720,no GO terms
PA4851_02725,C:GO:0005576
PA4851_02725,F:GO:0016787
PA4851_02730,F:GO:0016787
PA4851_02735,F:GO:0016491
PA4851_02735,P:GO:0055114
PA4851_02740,F:GO:0004478
PA4851_02740,F:GO:0005524
PA4851_02740,P:GO:0006556
PA4851_02745,F:GO:0003700
PA4851_02745,P:GO:0006355
PA4851_02750,F:GO:0003824
PA4851_02750,F:GO:0004802
PA4851_02755,no IPS match
PA4851_02760,no GO terms
PA4851_02765,C:GO:0005737
PA4851_02765,F:GO:0016620
PA4851_02765,P:GO:0042823
PA4851_02765,F:GO:0048001
PA4851_02765,F:GO:0051287
PA4851_02765,P:GO:0055114
PA4851_02770,F:GO:0004618
PA4851_02770,P:GO:0006096
PA4851_02775,no GO terms
PA4851_02780,no GO terms
PA4851_02785,F:GO:0003824
PA4851_02785,F:GO:0004332
PA4851_02785,P:GO:0005975
PA4851_02785,P:GO:0006096
PA4851_02785,F:GO:0008270
PA4851_02785,F:GO:0016832
PA4851_02790,no GO terms
PA4851_02795,no GO terms
PA4851_02800,F:GO:0008168
PA4851_02805,no GO terms
PA4851_02810,no GO terms
PA4851_02815,F:GO:0016787
PA4851_02820,C:GO:0016021
PA4851_02825,F:GO:0003677
PA4851_02825,F:GO:0003700
PA4851_02825,P:GO:0006355
PA4851_02825,F:GO:0043565
PA4851_02830,F:GO:0051920
PA4851_02830,P:GO:0055114
PA4851_02835,no IPS match
PA4851_02840,C:GO:0016021
PA4851_02845,no IPS match
PA4851_02850,no IPS match
PA4851_02855,no GO terms
PA4851_02860,no GO terms
PA4851_02865,no GO terms
PA4851_02870,no GO terms
PA4851_02875,no GO terms
PA4851_02880,F:GO:0005524
PA4851_02885,F:GO:0004252
PA4851_02885,P:GO:0006508
PA4851_02890,P:GO:0015074
PA4851_02890,P:GO:0032196
PA4851_02895,F:GO:0003676
PA4851_02895,P:GO:0015074
PA4851_02895,P:GO:0032196
PA4851_02900,F:GO:0003677
PA4851_02900,P:GO:0006310
PA4851_02900,P:GO:0015074
PA4851_02905,F:GO:0003677
PA4851_02915,F:GO:0000155
PA4851_02915,P:GO:0000160
PA4851_02915,F:GO:0005515
PA4851_02920,F:GO:0003677
PA4851_02920,F:GO:0003700
PA4851_02920,P:GO:0006352
PA4851_02920,P:GO:0006355
PA4851_02920,F:GO:0016987
PA4851_02925,F:GO:0003677
PA4851_02925,F:GO:0003896
PA4851_02925,P:GO:0006260
PA4851_02925,P:GO:0006269
PA4851_02925,F:GO:0008270
PA4851_02925,F:GO:0016779
PA4851_02930,F:GO:0016884
PA4851_02935,F:GO:0003735
PA4851_02935,C:GO:0005840
PA4851_02935,P:GO:0006412
PA4851_02940,P:GO:0002949
PA4851_02940,F:GO:0004222
PA4851_02945,C:GO:0005886
PA4851_02945,P:GO:0008654
PA4851_02945,F:GO:0043772
PA4851_02950,F:GO:0004150
PA4851_02950,P:GO:0006760
PA4851_02955,F:GO:0003848
PA4851_02955,P:GO:0009396
PA4851_02960,P:GO:0001680
PA4851_02960,F:GO:0003723
PA4851_02960,F:GO:0004810
PA4851_02960,F:GO:0005524
PA4851_02960,P:GO:0006396
PA4851_02960,F:GO:0016779
PA4851_02965,no GO terms
PA4851_02970,no GO terms
PA4851_02975,no GO terms
PA4851_02980,F:GO:0004672
PA4851_02985,F:GO:0004792
PA4851_02985,C:GO:0005737
PA4851_02990,F:GO:0008803
PA4851_02990,F:GO:0016787
PA4851_02995,no GO terms
PA4851_03000,P:GO:0000154
PA4851_03000,F:GO:0000179
PA4851_03000,P:GO:0006364
PA4851_03000,F:GO:0008649
PA4851_03005,P:GO:0042823
PA4851_03005,F:GO:0050570
PA4851_03005,F:GO:0051287
PA4851_03005,P:GO:0055114
PA4851_03010,F:GO:0003755
PA4851_03010,P:GO:0006457
PA4851_03010,C:GO:0030288
PA4851_03010,F:GO:0042277
PA4851_03010,P:GO:0043165
PA4851_03010,P:GO:0050821
PA4851_03010,F:GO:0051082
PA4851_03010,P:GO:0060274
PA4851_03015,C:GO:0009279
PA4851_03015,P:GO:0010033
PA4851_03015,P:GO:0015920
PA4851_03015,C:GO:0019867
PA4851_03015,P:GO:0043165
PA4851_03015,P:GO:0061024
PA4851_03020,no GO terms
PA4851_03025,P:GO:0009058
PA4851_03025,F:GO:0016779
PA4851_03030,no GO terms
PA4851_03035,no GO terms
PA4851_03040,F:GO:0000155
PA4851_03040,P:GO:0000160
PA4851_03040,F:GO:0005515
PA4851_03040,C:GO:0016021
PA4851_03040,P:GO:0016310
PA4851_03040,F:GO:0016772
PA4851_03040,F:GO:0046983
PA4851_03045,P:GO:0000160
PA4851_03045,F:GO:0003677
PA4851_03045,P:GO:0006355
PA4851_03050,no GO terms
PA4851_03055,F:GO:0005524
PA4851_03055,F:GO:0015417
PA4851_03055,P:GO:0015846
PA4851_03055,F:GO:0016887
PA4851_03055,F:GO:0022857
PA4851_03055,C:GO:0043190
PA4851_03055,P:GO:0055085
PA4851_03060,no GO terms
PA4851_03065,C:GO:0016020
PA4851_03065,P:GO:0055085
PA4851_03070,C:GO:0016020
PA4851_03070,P:GO:0055085
PA4851_03075,F:GO:0003824
PA4851_03075,F:GO:0004750
PA4851_03075,P:GO:0005975
PA4851_03075,P:GO:0006098
PA4851_03075,F:GO:0016857
PA4851_03080,P:GO:0005975
PA4851_03080,F:GO:0008967
PA4851_03080,F:GO:0016787
PA4851_03080,F:GO:0016791
PA4851_03085,P:GO:0000162
PA4851_03085,F:GO:0004049
PA4851_03085,P:GO:0009058
PA4851_03090,P:GO:0006355
PA4851_03095,F:GO:0003677
PA4851_03095,F:GO:0043565
PA4851_03100,F:GO:0008270
PA4851_03105,no IPS match
PA4851_03110,no GO terms
PA4851_03115,no GO terms
PA4851_03120,no GO terms
PA4851_03125,no GO terms
PA4851_03130,no GO terms
PA4851_03135,no GO terms
PA4851_03140,no GO terms
PA4851_03145,no GO terms
PA4851_03150,no GO terms
PA4851_03155,no GO terms
PA4851_03160,no GO terms
PA4851_03165,no GO terms
PA4851_03170,no GO terms
PA4851_03175,no GO terms
PA4851_03180,no GO terms
PA4851_03185,F:GO:0004568
PA4851_03185,P:GO:0006032
PA4851_03185,F:GO:0008168
PA4851_03185,P:GO:0016998
PA4851_03190,no IPS match
PA4851_03195,no GO terms
PA4851_03200,no IPS match
PA4851_03205,no GO terms
PA4851_03210,no GO terms
PA4851_03215,no IPS match
PA4851_03220,no GO terms
PA4851_03225,no GO terms
PA4851_03230,no GO terms
PA4851_03235,F:GO:0005515
PA4851_03240,no IPS match
PA4851_03245,F:GO:0005515
PA4851_03250,no IPS match
PA4851_03255,no IPS match
PA4851_03260,no IPS match
PA4851_03265,no IPS match
PA4851_03270,no IPS match
PA4851_03275,no IPS match
PA4851_03280,no IPS match
PA4851_03285,no GO terms
PA4851_03290,P:GO:0000162
PA4851_03290,F:GO:0004048
PA4851_03290,F:GO:0016757
PA4851_03295,F:GO:0003824
PA4851_03295,F:GO:0004425
PA4851_03300,F:GO:0003677
PA4851_03300,P:GO:0006355
PA4851_03305,no GO terms
PA4851_03310,F:GO:0004014
PA4851_03310,P:GO:0008295
PA4851_03315,P:GO:0006744
PA4851_03315,P:GO:0055114
PA4851_03320,F:GO:0003824
PA4851_03325,F:GO:0005524
PA4851_03330,no GO terms
PA4851_03335,C:GO:0016021
PA4851_03340,F:GO:0003824
PA4851_03340,F:GO:0018580
PA4851_03340,P:GO:0055114
PA4851_03345,no GO terms
PA4851_03350,F:GO:0003942
PA4851_03350,C:GO:0005737
PA4851_03350,P:GO:0006526
PA4851_03350,P:GO:0008652
PA4851_03350,F:GO:0016620
PA4851_03350,F:GO:0046983
PA4851_03350,F:GO:0051287
PA4851_03350,P:GO:0055114
PA4851_03355,no IPS match
PA4851_03360,no GO terms
PA4851_03365,F:GO:0005198
PA4851_03365,F:GO:0051536
PA4851_03365,P:GO:0097428
PA4851_03370,F:GO:0005524
PA4851_03370,P:GO:0006040
PA4851_03370,P:GO:0009254
PA4851_03370,F:GO:0016773
PA4851_03375,no GO terms
PA4851_03380,F:GO:0000166
PA4851_03380,F:GO:0003723
PA4851_03380,F:GO:0004812
PA4851_03380,F:GO:0004831
PA4851_03380,F:GO:0005524
PA4851_03380,C:GO:0005737
PA4851_03380,P:GO:0006418
PA4851_03380,P:GO:0006437
PA4851_03410,F:GO:0004077
PA4851_03410,P:GO:0006355
PA4851_03410,P:GO:0006464
PA4851_03415,F:GO:0004594
PA4851_03420,F:GO:0042834
PA4851_03440,F:GO:0003746
PA4851_03440,F:GO:0003924
PA4851_03440,F:GO:0005525
PA4851_03440,C:GO:0005622
PA4851_03440,P:GO:0006414
PA4851_03450,P:GO:0006605
PA4851_03450,P:GO:0006886
PA4851_03450,P:GO:0009306
PA4851_03450,F:GO:0015450
PA4851_03450,C:GO:0016020
PA4851_03450,C:GO:0016021
PA4851_03455,P:GO:0006355
PA4851_03455,P:GO:0032784
PA4851_03460,F:GO:0003735
PA4851_03460,C:GO:0005840
PA4851_03460,P:GO:0006412
PA4851_03465,F:GO:0003723
PA4851_03465,F:GO:0003735
PA4851_03465,P:GO:0006412
PA4851_03465,C:GO:0015934
PA4851_03475,C:GO:0005622
PA4851_03475,P:GO:0042254
PA4851_03480,F:GO:0003735
PA4851_03480,C:GO:0005622
PA4851_03480,C:GO:0005840
PA4851_03480,P:GO:0006412
PA4851_03490,F:GO:0003677
PA4851_03490,F:GO:0003899
PA4851_03490,P:GO:0006351
PA4851_03490,F:GO:0032549
PA4851_03495,F:GO:0003677
PA4851_03495,F:GO:0003899
PA4851_03495,P:GO:0006351
PA4851_03500,F:GO:0003735
PA4851_03500,C:GO:0005622
PA4851_03500,C:GO:0005840
PA4851_03500,P:GO:0006412
PA4851_03500,C:GO:0015935
PA4851_03505,F:GO:0003735
PA4851_03505,P:GO:0006412
PA4851_03505,C:GO:0015935
PA4851_03510,F:GO:0003746
PA4851_03510,F:GO:0003924
PA4851_03510,F:GO:0005525
PA4851_03510,C:GO:0005622
PA4851_03510,P:GO:0006414
PA4851_03515,F:GO:0003746
PA4851_03515,F:GO:0003924
PA4851_03515,F:GO:0005525
PA4851_03515,C:GO:0005622
PA4851_03515,P:GO:0006414
PA4851_03520,F:GO:0003735
PA4851_03520,C:GO:0005840
PA4851_03520,P:GO:0006412
PA4851_03525,F:GO:0003735
PA4851_03525,C:GO:0005622
PA4851_03525,C:GO:0005840
PA4851_03525,P:GO:0006412
PA4851_03530,F:GO:0003735
PA4851_03530,C:GO:0005840
PA4851_03530,P:GO:0006412
PA4851_03535,F:GO:0003735
PA4851_03535,C:GO:0005622
PA4851_03535,C:GO:0005840
PA4851_03535,P:GO:0006412
PA4851_03540,F:GO:0003723
PA4851_03540,F:GO:0003735
PA4851_03540,C:GO:0005622
PA4851_03540,C:GO:0005840
PA4851_03540,P:GO:0006412
PA4851_03540,C:GO:0015934
PA4851_03540,F:GO:0016740
PA4851_03545,F:GO:0003735
PA4851_03545,C:GO:0005840
PA4851_03545,P:GO:0006412
PA4851_03545,C:GO:0015935
PA4851_03550,F:GO:0003735
PA4851_03550,C:GO:0005840
PA4851_03550,P:GO:0006412
PA4851_03550,C:GO:0015934
PA4851_03555,F:GO:0003676
PA4851_03555,F:GO:0003723
PA4851_03555,F:GO:0003735
PA4851_03555,C:GO:0005840
PA4851_03555,P:GO:0006412
PA4851_03555,C:GO:0015935
PA4851_03560,F:GO:0003735
PA4851_03560,C:GO:0005840
PA4851_03560,P:GO:0006412
PA4851_03560,F:GO:0019843
PA4851_03565,F:GO:0003735
PA4851_03565,C:GO:0005622
PA4851_03565,C:GO:0005840
PA4851_03565,P:GO:0006412
PA4851_03570,F:GO:0003735
PA4851_03570,C:GO:0005622
PA4851_03570,C:GO:0005840
PA4851_03570,P:GO:0006412
PA4851_03575,F:GO:0003735
PA4851_03575,C:GO:0005840
PA4851_03575,P:GO:0006412
PA4851_03575,C:GO:0015934
PA4851_03580,F:GO:0003735
PA4851_03580,C:GO:0005622
PA4851_03580,C:GO:0005840
PA4851_03580,P:GO:0006412
PA4851_03585,F:GO:0003735
PA4851_03585,C:GO:0005622
PA4851_03585,C:GO:0005840
PA4851_03585,P:GO:0006412
PA4851_03590,F:GO:0003735
PA4851_03590,C:GO:0005622
PA4851_03590,C:GO:0005840
PA4851_03590,P:GO:0006412
PA4851_03595,F:GO:0003735
PA4851_03595,C:GO:0005840
PA4851_03595,P:GO:0006412
PA4851_03600,F:GO:0003735
PA4851_03600,C:GO:0005840
PA4851_03600,P:GO:0006412
PA4851_03600,F:GO:0019843
PA4851_03605,F:GO:0003735
PA4851_03605,C:GO:0005622
PA4851_03605,C:GO:0005840
PA4851_03605,P:GO:0006412
PA4851_03610,F:GO:0003723
PA4851_03610,F:GO:0003735
PA4851_03610,C:GO:0005840
PA4851_03610,P:GO:0006412
PA4851_03610,C:GO:0015935
PA4851_03615,F:GO:0003735
PA4851_03615,P:GO:0006412
PA4851_03615,C:GO:0015934
PA4851_03620,F:GO:0003735
PA4851_03620,P:GO:0006412
PA4851_03620,C:GO:0015934
PA4851_03625,P:GO:0015031
PA4851_03625,C:GO:0016020
PA4851_03630,F:GO:0003735
PA4851_03630,C:GO:0005622
PA4851_03630,C:GO:0005840
PA4851_03630,P:GO:0006412
PA4851_03635,F:GO:0003676
PA4851_03635,F:GO:0003723
PA4851_03635,F:GO:0003735
PA4851_03635,C:GO:0005622
PA4851_03635,C:GO:0005840
PA4851_03635,P:GO:0006412
PA4851_03640,F:GO:0003735
PA4851_03640,C:GO:0005622
PA4851_03640,C:GO:0005840
PA4851_03640,P:GO:0006412
PA4851_03645,F:GO:0003723
PA4851_03645,F:GO:0003735
PA4851_03645,C:GO:0005622
PA4851_03645,P:GO:0006412
PA4851_03645,C:GO:0015935
PA4851_03645,F:GO:0019843
PA4851_03650,F:GO:0003677
PA4851_03650,F:GO:0003899
PA4851_03650,P:GO:0006351
PA4851_03650,F:GO:0046983
PA4851_03655,F:GO:0003735
PA4851_03655,C:GO:0005622
PA4851_03655,C:GO:0005840
PA4851_03655,P:GO:0006412
PA4851_03660,F:GO:0004096
PA4851_03660,P:GO:0006979
PA4851_03660,F:GO:0020037
PA4851_03660,P:GO:0055114
PA4851_03665,P:GO:0006826
PA4851_03665,P:GO:0006879
PA4851_03665,F:GO:0008199
PA4851_03670,F:GO:0003677
PA4851_03670,F:GO:0005524
PA4851_03670,P:GO:0006289
PA4851_03670,C:GO:0009380
PA4851_03670,F:GO:0016887
PA4851_03675,C:GO:0016021
PA4851_03675,P:GO:0055085
PA4851_03680,F:GO:0003697
PA4851_03680,P:GO:0006260
PA4851_03685,F:GO:0008909
PA4851_03685,P:GO:0009058
PA4851_03690,F:GO:0004106
PA4851_03690,P:GO:0009697
PA4851_03690,F:GO:0016835
PA4851_03690,P:GO:0046417
PA4851_03695,P:GO:0009058
PA4851_03695,F:GO:0016788
PA4851_03700,F:GO:0003824
PA4851_03705,F:GO:0003677
PA4851_03705,F:GO:0003700
PA4851_03705,P:GO:0006355
PA4851_03705,F:GO:0043565
PA4851_03710,F:GO:0003824
PA4851_03710,F:GO:0031177
PA4851_03715,F:GO:0003824
PA4851_03720,F:GO:0016491
PA4851_03725,F:GO:0005524
PA4851_03725,C:GO:0016021
PA4851_03725,F:GO:0016887
PA4851_03725,F:GO:0042626
PA4851_03725,P:GO:0055085
PA4851_03730,F:GO:0005524
PA4851_03730,C:GO:0016021
PA4851_03730,F:GO:0016887
PA4851_03730,F:GO:0042626
PA4851_03730,P:GO:0055085
PA4851_03735,F:GO:0005506
PA4851_03735,P:GO:0015891
PA4851_03735,F:GO:0038023
PA4851_03740,no IPS match
PA4851_03745,no GO terms
PA4851_03750,F:GO:0008521
PA4851_03750,C:GO:0016020
PA4851_03750,C:GO:0016021
PA4851_03755,F:GO:0071949
PA4851_03760,F:GO:0004733
PA4851_03760,P:GO:0008615
PA4851_03760,F:GO:0010181
PA4851_03760,F:GO:0048037
PA4851_03765,F:GO:0003824
PA4851_03765,P:GO:0009058
PA4851_03770,P:GO:0009058
PA4851_03775,F:GO:0003824
PA4851_03775,F:GO:0008908
PA4851_03780,F:GO:0003824
PA4851_03780,F:GO:0003849
PA4851_03780,P:GO:0009073
PA4851_03785,P:GO:0017000
PA4851_03790,P:GO:0017000
PA4851_03795,F:GO:0008168
PA4851_03795,F:GO:0008171
PA4851_03800,F:GO:0015562
PA4851_03800,C:GO:0016020
PA4851_03800,F:GO:0022857
PA4851_03800,P:GO:0055085
